-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/1981 through 05/14/2026 in LST
Location: latitude  23.8103   longitude 90.4125 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 10.06 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
T2M             MERRA-2 Temperature at 2 Meters (C) 
T2M_MAX         MERRA-2 Temperature at 2 Meters Maximum (C) 
T2M_MIN         MERRA-2 Temperature at 2 Meters Minimum (C) 
RH2M            MERRA-2 Relative Humidity at 2 Meters (%) 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/day) 
WS2M            MERRA-2 Wind Speed at 2 Meters (m/s) 
-END HEADER-
YEAR,MO,DY,T2M,T2M_MAX,T2M_MIN,RH2M,PRECTOTCORR,WS2M
2005,1,12,17.08,23.97,11.72,72.22,0.48,1.9
2005,1,13,15.46,22.66,9.63,73.81,0.0,1.93
2005,1,14,16.01,23.47,10.13,71.22,0.0,1.47
2005,1,15,16.72,24.29,11.23,65.06,0.0,1.29
2005,1,16,18.08,25.01,12.4,63.0,0.0,1.23
2005,1,17,18.03,24.82,11.36,64.18,0.0,1.28
2005,1,18,18.45,25.22,12.04,69.23,0.48,1.26
2005,1,19,17.69,23.51,13.81,77.3,0.74,1.53
2005,1,20,17.23,23.97,12.15,67.69,0.0,1.88
2005,1,21,15.35,22.15,9.15,64.26,0.0,2.0
2005,1,22,15.93,22.68,9.86,67.16,0.0,1.53
2005,1,23,18.02,25.93,12.06,59.79,0.39,1.5
2005,1,24,18.14,24.59,13.85,72.43,0.12,1.29
2005,1,25,17.28,23.83,12.53,68.38,0.0,1.97
2005,1,26,17.5,25.26,10.86,66.55,0.0,1.84
2005,1,27,18.68,26.1,12.81,59.73,0.0,1.34
2005,1,28,17.23,23.1,12.83,63.79,0.02,1.46
2005,1,29,18.4,25.55,13.42,63.74,0.11,1.98
2005,1,30,18.98,27.21,12.43,63.37,0.0,1.91
2005,1,31,20.58,29.5,12.75,60.72,0.0,1.58
2005,2,1,20.3,27.27,14.75,69.51,0.19,2.92
2005,2,2,18.92,25.9,13.85,67.38,0.01,2.51
2005,2,3,16.36,24.15,9.94,58.25,0.0,2.02
2005,2,4,16.25,25.1,8.82,62.39,0.0,1.85
2005,2,5,17.69,26.56,10.38,58.12,0.0,1.57
2005,2,6,19.96,28.26,12.31,50.09,0.0,1.18
2005,2,7,21.59,29.78,15.1,52.3,0.0,1.05
2005,2,8,21.42,30.04,14.7,58.17,0.0,1.93
2005,2,9,21.83,30.12,14.54,63.49,0.0,1.63
2005,2,10,22.35,30.36,16.31,58.65,0.0,1.74
2005,2,11,22.4,30.37,15.83,50.76,0.0,1.37
2005,2,12,23.68,31.91,16.65,48.45,0.0,1.57
2005,2,13,23.95,33.26,16.18,53.04,0.01,3.01
2005,2,14,23.42,32.41,16.12,48.1,0.0,3.34
2005,2,15,22.9,31.22,15.24,54.96,0.0,2.33
2005,2,16,24.86,32.9,17.63,66.27,0.53,2.52
2005,2,17,25.47,33.13,19.11,68.27,2.13,1.98
2005,2,18,25.99,32.57,20.64,69.95,4.29,1.85
2005,2,19,26.81,33.95,20.04,64.75,0.35,1.39
2005,2,20,26.78,34.06,19.96,61.78,0.28,1.45
2005,2,21,27.28,35.24,20.66,53.59,0.06,1.69
2005,2,22,25.35,33.76,18.91,47.21,0.25,1.84
2005,2,23,23.57,31.01,16.79,55.86,0.1,2.02
2005,2,24,23.57,30.93,17.83,51.96,0.0,1.74
2005,2,25,23.0,30.73,14.96,39.99,0.0,1.76
2005,2,26,24.42,32.85,16.86,39.14,0.0,1.87
2005,2,27,24.68,32.4,18.1,35.88,0.0,1.34
2005,2,28,24.02,32.34,16.57,38.22,0.0,1.43
2005,3,1,24.72,33.68,16.48,40.92,0.0,1.59
2005,3,2,26.79,35.35,19.21,39.4,0.0,1.82
2005,3,3,26.99,36.12,19.01,50.82,0.0,1.95
2005,3,4,27.58,36.72,18.92,48.63,0.0,1.97
2005,3,5,28.89,37.49,21.16,60.41,0.02,2.16
2005,3,6,29.59,37.82,23.71,53.67,0.01,2.92
2005,3,7,28.8,36.87,22.35,58.97,0.3,2.42
2005,3,8,28.21,35.08,22.37,58.33,2.58,1.74
2005,3,9,28.24,35.31,21.7,48.67,0.17,1.58
2005,3,10,28.98,35.91,22.3,45.81,0.05,1.96
2005,3,11,27.21,32.62,23.18,51.85,1.77,1.27
2005,3,12,26.17,32.9,21.52,52.75,1.15,1.97
2005,3,13,26.34,34.59,18.92,49.01,0.0,1.72
2005,3,14,27.47,34.91,20.26,44.27,0.0,1.18
2005,3,15,27.43,34.97,20.2,41.06,0.02,1.35
2005,3,16,27.4,34.49,20.1,54.6,0.0,1.92
2005,3,17,28.62,35.14,21.69,50.7,0.05,1.39
2005,3,18,28.43,34.39,22.26,55.97,1.94,1.32
2005,3,19,29.65,35.63,22.84,50.83,1.15,1.25
2005,3,20,29.65,36.9,22.89,52.67,4.03,2.22
2005,3,21,29.88,38.26,22.91,57.42,3.85,2.94
2005,3,22,29.93,37.48,23.83,62.02,3.9,4.05
2005,3,23,28.09,33.48,24.32,73.78,12.92,4.04
2005,3,24,24.43,28.56,22.07,83.84,34.73,3.54
2005,3,25,25.23,31.7,19.18,62.8,4.01,1.79
2005,3,26,26.57,32.66,19.14,53.89,2.11,1.69
2005,3,27,27.66,34.94,20.49,55.11,1.64,1.45
2005,3,28,27.39,34.06,22.15,69.03,9.79,2.95
2005,3,29,28.25,35.15,22.56,65.69,1.01,3.1
2005,3,30,27.68,33.78,23.23,74.51,49.29,2.51
2005,3,31,26.74,30.99,22.39,76.04,15.28,1.43
2005,4,1,28.12,33.88,22.05,64.35,0.11,0.84
2005,4,2,28.21,35.65,20.91,55.76,0.08,1.2
2005,4,3,28.36,36.4,20.27,48.33,0.76,1.11
2005,4,4,26.84,34.5,20.35,56.0,4.1,1.04
2005,4,5,27.7,34.62,19.88,60.2,0.0,1.38
2005,4,6,28.42,34.08,22.79,66.06,1.24,1.89
2005,4,7,29.14,36.08,23.2,63.98,0.13,3.33
2005,4,8,29.29,36.19,23.66,65.88,0.02,3.44
2005,4,9,29.45,36.09,23.62,69.19,0.53,3.27
2005,4,10,29.01,34.06,24.75,76.89,11.96,2.34
2005,4,11,28.2,33.0,25.14,78.03,6.01,2.54
2005,4,12,29.09,35.97,23.74,52.56,3.6,1.73
2005,4,13,27.54,35.64,18.52,46.43,0.0,1.27
2005,4,14,27.51,36.3,18.08,48.58,0.0,1.33
2005,4,15,29.14,37.54,21.16,56.78,0.0,1.52
2005,4,16,29.92,37.22,23.38,64.72,0.01,2.65
2005,4,17,29.37,34.52,25.42,72.63,0.32,2.71
2005,4,18,29.39,35.05,24.81,70.78,1.42,2.87
2005,4,19,28.27,31.79,25.07,72.97,0.02,1.59
2005,4,20,28.97,35.35,23.99,61.94,0.0,1.37
2005,4,21,30.59,38.02,23.16,54.28,0.0,1.33
2005,4,22,30.8,37.41,24.41,57.51,0.03,1.81
2005,4,23,30.95,37.85,24.76,61.38,0.89,2.28
2005,4,24,30.98,38.02,25.28,60.61,2.78,2.42
2005,4,25,30.03,34.54,25.9,66.81,6.47,1.8
2005,4,26,30.11,34.89,26.15,65.51,14.78,1.94
2005,4,27,29.94,35.41,25.19,69.5,16.72,3.02
2005,4,28,31.04,37.77,25.33,65.7,6.52,2.88
2005,4,29,27.94,31.83,25.0,77.33,10.96,3.06
2005,4,30,27.0,31.89,23.73,73.09,4.68,1.8
2005,5,1,27.94,32.5,22.84,63.46,2.37,0.6
2005,5,2,26.96,30.88,22.84,65.81,0.11,1.28
2005,5,3,28.39,33.79,23.08,60.57,4.63,1.09
2005,5,4,29.18,34.49,23.57,63.3,1.83,1.06
2005,5,5,28.27,32.51,23.93,73.58,5.58,2.45
2005,5,6,26.81,31.91,22.01,70.93,2.67,1.72
2005,5,7,28.45,33.86,23.6,68.27,6.24,1.24
2005,5,8,29.21,34.46,23.92,68.54,4.37,1.47
2005,5,9,30.32,35.69,25.19,67.56,5.13,1.2
2005,5,10,31.77,38.99,25.7,63.25,3.12,2.57
2005,5,11,31.69,37.87,26.18,62.95,1.67,2.08
2005,5,12,31.65,38.14,25.72,61.49,0.66,2.57
2005,5,13,30.53,34.96,26.33,67.47,8.69,2.81
2005,5,14,30.62,36.19,26.13,68.55,18.73,3.08
2005,5,15,30.14,35.22,25.92,72.88,15.85,3.39
2005,5,16,31.37,37.92,26.05,69.36,2.07,2.87
2005,5,17,30.44,35.23,26.32,75.08,15.74,2.72
2005,5,18,30.78,36.14,26.6,73.05,9.02,2.52
2005,5,19,28.76,31.62,26.55,80.17,16.18,2.65
2005,5,20,28.56,32.31,25.59,79.99,30.49,2.11
2005,5,21,27.75,31.88,24.78,82.61,24.46,2.3
2005,5,22,28.25,32.31,24.75,84.47,38.34,3.27
2005,5,23,28.8,33.21,24.84,82.93,2.52,2.47
2005,5,24,28.9,32.3,26.3,85.5,10.87,2.44
2005,5,25,28.56,31.43,26.36,87.96,9.29,2.73
2005,5,26,28.91,32.02,26.44,87.43,0.94,2.57
2005,5,27,28.76,31.54,26.18,87.14,2.43,2.47
2005,5,28,29.07,32.58,26.49,83.6,1.74,2.31
2005,5,29,29.02,32.54,25.73,82.02,0.59,1.87
2005,5,30,30.25,34.97,25.64,76.77,0.21,1.68
2005,5,31,30.82,35.99,26.73,74.15,0.15,2.33
2005,6,1,30.47,35.63,26.69,76.75,0.21,3.16
2005,6,2,30.91,36.23,27.35,77.48,0.4,3.41
2005,6,3,30.95,36.67,26.84,75.67,3.36,3.13
2005,6,4,29.91,34.32,26.12,79.94,5.63,2.59
2005,6,5,28.75,31.94,26.29,83.87,0.99,2.25
2005,6,6,27.46,29.94,25.52,80.55,0.78,1.36
2005,6,7,29.62,34.12,24.32,71.62,0.02,1.24
2005,6,8,30.09,33.59,26.14,73.44,0.26,1.05
2005,6,9,30.89,34.89,26.73,72.63,6.7,0.96
2005,6,10,30.79,34.48,27.02,74.17,9.33,0.81
2005,6,11,30.65,34.42,27.35,75.51,0.01,2.42
2005,6,12,31.21,35.87,26.8,72.09,0.05,1.64
2005,6,13,30.43,33.32,27.83,80.21,0.3,1.92
2005,6,14,30.84,34.99,27.47,76.63,11.95,1.78
2005,6,15,30.05,33.36,27.15,79.71,7.06,2.76
2005,6,16,30.22,33.5,27.81,81.18,6.74,1.92
2005,6,17,31.04,35.53,27.45,78.22,0.89,2.35
2005,6,18,30.23,33.61,28.01,83.67,1.68,2.93
2005,6,19,30.36,34.57,27.33,78.84,1.01,3.81
2005,6,20,30.37,34.98,26.43,76.85,0.26,3.23
2005,6,21,29.77,32.61,27.46,79.78,1.91,2.44
2005,6,22,29.37,32.3,27.32,83.07,1.99,3.02
2005,6,23,29.79,33.13,27.16,81.17,5.65,2.61
2005,6,24,29.51,32.48,27.03,85.51,8.24,2.64
2005,6,25,28.0,30.01,26.22,87.84,1.81,2.97
2005,6,26,29.13,32.64,26.17,82.65,2.77,3.77
2005,6,27,29.5,33.47,26.41,82.08,7.03,4.1
2005,6,28,28.68,31.17,26.91,87.87,9.92,3.84
2005,6,29,28.6,31.65,26.42,86.49,11.65,3.36
2005,6,30,28.43,32.16,25.89,85.41,15.36,2.19
2005,7,1,28.83,32.66,25.96,84.13,22.77,2.13
2005,7,2,28.53,32.27,25.92,86.58,45.41,1.85
2005,7,3,28.01,30.6,26.41,92.37,42.02,3.33
2005,7,4,28.01,30.17,26.28,89.09,12.47,1.47
2005,7,5,27.43,29.31,25.76,92.12,10.85,1.88
2005,7,6,28.25,31.55,25.32,85.88,0.45,1.27
2005,7,7,28.66,31.76,25.74,86.37,2.25,2.21
2005,7,8,28.91,32.65,25.92,85.16,0.29,2.71
2005,7,9,28.62,32.19,26.17,86.89,2.58,3.83
2005,7,10,28.76,32.49,26.31,86.14,6.31,4.13
2005,7,11,28.33,30.99,26.43,89.4,13.88,3.3
2005,7,12,28.05,31.05,26.15,89.4,23.03,3.07
2005,7,13,27.7,30.05,25.97,91.57,33.56,3.24
2005,7,14,27.1,28.48,26.19,93.33,56.35,3.77
2005,7,15,26.09,26.72,24.84,91.34,18.95,3.2
2005,7,16,27.5,30.99,24.49,86.99,3.18,2.34
2005,7,17,28.16,31.44,25.28,87.65,4.6,2.54
2005,7,18,27.96,30.45,26.03,88.94,6.55,2.11
2005,7,19,28.65,31.55,26.17,87.68,2.51,2.82
2005,7,20,28.9,32.11,26.51,87.18,12.41,2.42
2005,7,21,27.9,30.0,25.98,90.85,15.09,1.71
2005,7,22,28.54,31.57,26.02,88.09,8.12,1.6
2005,7,23,29.09,32.59,26.46,87.54,5.64,2.06
2005,7,24,29.14,32.48,27.03,87.38,14.38,2.15
2005,7,25,29.08,32.96,26.33,87.57,20.64,3.17
2005,7,26,28.63,31.34,26.83,89.83,6.46,3.79
2005,7,27,28.82,32.24,26.8,89.22,11.88,3.26
2005,7,28,29.24,33.17,26.55,86.88,2.59,2.83
2005,7,29,28.88,32.14,26.68,88.37,0.97,3.39
2005,7,30,28.85,32.71,26.42,87.04,1.6,3.71
2005,7,31,28.97,32.86,26.33,87.34,4.61,2.69
2005,8,1,29.9,33.73,26.25,84.32,0.21,1.76
2005,8,2,29.1,31.55,27.21,90.08,5.07,2.08
2005,8,3,28.96,32.0,26.98,88.57,1.98,3.87
2005,8,4,29.25,32.85,26.87,87.84,4.54,3.7
2005,8,5,28.64,31.57,26.52,89.81,12.13,2.89
2005,8,6,28.8,32.26,26.33,87.96,16.6,3.41
2005,8,7,28.96,31.84,26.58,90.32,4.0,2.74
2005,8,8,29.52,32.49,26.88,86.68,10.72,1.78
2005,8,9,28.34,30.76,26.83,90.29,13.66,1.88
2005,8,10,28.46,31.09,26.36,89.11,18.89,1.53
2005,8,11,27.79,29.54,26.52,91.5,23.62,2.13
2005,8,12,29.27,33.0,25.64,83.67,26.98,0.89
2005,8,13,29.97,33.74,26.36,83.85,2.05,1.3
2005,8,14,28.25,30.99,26.28,92.36,6.81,2.82
2005,8,15,28.49,31.89,25.9,88.22,4.82,3.5
2005,8,16,27.95,30.92,26.11,91.04,8.0,2.76
2005,8,17,28.47,31.44,26.26,88.57,5.52,1.58
2005,8,18,28.29,31.37,26.05,89.84,10.23,1.58
2005,8,19,28.35,31.32,26.65,90.75,6.46,2.61
2005,8,20,28.58,32.34,26.53,89.43,13.03,2.86
2005,8,21,28.41,31.19,25.89,90.7,16.28,3.88
2005,8,22,28.41,30.92,26.69,91.28,18.43,3.67
2005,8,23,28.57,31.21,26.61,91.98,22.53,3.2
2005,8,24,27.9,29.69,26.58,92.7,41.53,2.4
2005,8,25,27.84,30.12,26.16,90.94,17.29,2.43
2005,8,26,27.79,30.02,26.28,91.48,6.94,2.17
2005,8,27,27.8,29.99,25.93,91.44,6.36,1.89
2005,8,28,27.75,30.78,25.7,87.33,10.43,1.15
2005,8,29,28.38,31.79,25.46,86.73,3.3,1.6
2005,8,30,27.29,30.18,24.86,84.84,4.73,1.94
2005,8,31,28.85,32.49,24.36,83.33,9.32,1.13
2005,9,1,29.5,32.48,26.77,79.89,14.62,0.79
2005,9,2,29.72,33.6,25.76,82.24,7.21,1.13
2005,9,3,28.35,30.46,26.46,90.33,3.73,1.14
2005,9,4,27.77,29.66,26.33,88.88,2.42,0.87
2005,9,5,28.74,31.88,25.33,82.8,5.07,0.66
2005,9,6,28.64,31.7,25.3,83.97,9.77,1.02
2005,9,7,28.38,30.42,25.98,86.04,19.11,0.68
2005,9,8,28.83,31.37,25.67,82.8,5.55,0.73
2005,9,9,28.12,30.28,25.85,85.65,10.94,1.03
2005,9,10,26.9,29.16,25.26,92.35,12.7,2.08
2005,9,11,26.36,27.42,24.89,94.55,14.29,2.47
2005,9,12,27.11,29.78,25.34,91.46,6.52,3.28
2005,9,13,26.79,29.54,25.09,92.01,2.21,2.51
2005,9,14,27.57,30.96,24.75,87.09,1.06,1.17
2005,9,15,28.77,33.1,24.12,82.31,1.41,1.09
2005,9,16,28.33,32.78,25.32,85.31,2.4,1.65
2005,9,17,27.01,29.36,24.98,92.35,2.26,3.19
2005,9,18,28.27,31.53,25.8,89.07,0.44,1.79
2005,9,19,28.27,31.3,25.98,89.91,35.86,1.17
2005,9,20,26.46,27.27,25.7,95.04,39.52,2.81
2005,9,21,27.0,29.64,25.38,91.75,22.43,1.51
2005,9,22,27.24,30.27,24.69,90.49,4.43,1.94
2005,9,23,27.36,30.47,24.68,91.0,8.35,2.31
2005,9,24,27.52,29.87,25.63,93.26,32.64,1.99
2005,9,25,27.94,30.52,25.55,87.7,6.66,1.09
2005,9,26,28.45,31.83,24.86,83.97,2.37,0.84
2005,9,27,27.72,30.18,25.27,89.81,10.92,1.44
2005,9,28,28.24,31.59,25.33,87.53,5.42,1.46
2005,9,29,27.65,30.06,25.64,88.75,16.55,1.04
2005,9,30,26.73,29.38,24.85,89.3,11.82,1.14
2005,10,1,26.08,27.57,24.62,94.37,61.95,3.1
2005,10,2,26.12,27.84,24.88,93.86,40.73,2.64
2005,10,3,26.3,28.72,24.64,93.09,16.73,2.59
2005,10,4,26.09,28.11,24.54,93.69,24.25,2.8
2005,10,5,27.39,30.55,24.1,84.5,3.58,1.01
2005,10,6,27.81,30.91,24.69,78.82,0.01,0.45
2005,10,7,27.5,30.91,23.69,80.36,0.01,0.88
2005,10,8,27.32,31.5,23.09,82.18,0.64,1.11
2005,10,9,27.49,31.39,23.25,82.91,0.79,1.32
2005,10,10,28.16,31.76,24.28,79.05,0.0,0.69
2005,10,11,27.97,30.81,25.12,79.26,0.29,0.52
2005,10,12,27.41,30.2,25.14,83.05,0.06,0.86
2005,10,13,26.99,30.76,23.66,84.57,0.02,1.31
2005,10,14,27.06,31.73,23.62,80.84,0.0,1.12
2005,10,15,26.92,30.95,23.34,79.44,0.0,0.59
2005,10,16,27.06,31.29,23.31,81.59,1.67,0.77
2005,10,17,26.29,29.34,23.27,84.74,5.83,0.95
2005,10,18,25.32,28.01,23.5,88.77,17.23,1.01
2005,10,19,24.43,27.73,22.37,88.46,12.98,1.4
2005,10,20,23.58,25.71,21.31,92.5,18.24,1.71
2005,10,21,24.14,26.17,22.94,94.17,14.47,3.03
2005,10,22,23.88,26.44,22.23,92.98,44.13,2.29
2005,10,23,23.51,26.46,21.66,92.87,50.72,2.28
2005,10,24,24.68,28.68,21.17,88.23,8.13,1.36
2005,10,25,23.83,27.38,21.13,87.11,0.0,1.67
2005,10,26,24.75,29.66,20.15,81.77,0.0,1.05
2005,10,27,24.86,28.9,20.49,82.88,0.01,1.34
2005,10,28,25.22,28.73,21.02,83.01,0.48,1.19
2005,10,29,25.27,29.3,21.81,85.18,0.0,1.36
2005,10,30,24.49,29.35,21.13,82.78,0.0,1.63
2005,10,31,23.47,29.07,19.39,83.44,0.03,1.81
2005,11,1,23.06,28.03,18.36,80.01,0.0,1.25
2005,11,2,22.47,27.22,18.64,81.95,0.0,1.57
2005,11,3,22.36,28.21,18.17,86.24,0.0,1.74
2005,11,4,21.51,27.72,16.42,86.22,0.0,1.69
2005,11,5,21.73,27.7,16.61,85.4,0.0,1.74
2005,11,6,21.61,27.38,16.77,85.45,0.0,1.58
2005,11,7,21.88,27.8,16.42,84.17,0.0,1.4
2005,11,8,23.73,28.82,18.91,79.94,0.22,0.7
2005,11,9,24.01,28.48,19.85,84.58,1.57,1.0
2005,11,10,23.85,28.74,19.81,84.43,0.18,1.4
2005,11,11,22.32,27.97,18.19,85.54,0.0,1.61
2005,11,12,20.82,26.61,16.26,85.53,0.0,1.48
2005,11,13,20.82,25.71,15.89,83.85,0.0,1.22
2005,11,14,20.99,25.86,16.39,82.85,0.0,1.17
2005,11,15,21.06,25.99,16.58,83.87,0.0,1.16
2005,11,16,21.66,26.23,16.77,82.26,0.0,1.15
2005,11,17,22.6,26.89,18.2,76.88,0.0,0.7
2005,11,18,22.37,26.38,18.02,72.83,0.0,0.56
2005,11,19,20.76,26.02,16.23,78.41,0.0,1.08
2005,11,20,20.75,26.2,16.09,78.2,0.0,0.94
2005,11,21,20.91,25.36,16.57,80.41,0.0,0.75
2005,11,22,21.99,26.01,17.21,73.99,0.0,0.65
2005,11,23,22.1,25.95,18.29,73.98,0.03,0.5
2005,11,24,20.77,25.55,16.21,82.73,0.01,1.07
2005,11,25,19.6,25.1,15.45,86.87,0.0,1.37
2005,11,26,19.01,24.85,14.2,83.53,0.0,1.3
2005,11,27,18.83,24.77,14.27,81.92,0.0,1.13
2005,11,28,18.2,24.52,13.27,84.53,0.0,1.52
2005,11,29,18.09,24.94,12.62,80.87,0.0,1.34
2005,11,30,18.05,24.0,12.62,80.13,0.0,1.35
2005,12,1,17.93,23.66,13.02,82.06,0.0,1.24
2005,12,2,18.67,25.37,13.79,81.52,0.0,1.14
2005,12,3,18.73,25.12,13.76,84.19,0.0,1.39
2005,12,4,18.22,23.92,13.66,85.22,0.0,1.8
2005,12,5,17.1,23.91,12.16,81.34,0.0,1.7
2005,12,6,16.91,23.46,11.49,81.54,0.0,1.39
2005,12,7,17.53,24.46,12.02,81.09,0.0,1.18
2005,12,8,18.12,25.05,12.33,74.9,0.0,0.86
2005,12,9,17.88,24.35,12.74,74.85,0.0,1.16
2005,12,10,17.7,24.16,12.65,78.76,0.0,1.15
2005,12,11,17.14,23.88,12.53,81.86,0.0,1.39
2005,12,12,16.6,24.02,10.83,83.32,0.0,1.54
2005,12,13,16.39,23.93,10.43,83.62,0.0,1.84
2005,12,14,16.45,23.86,10.13,82.38,0.0,1.47
2005,12,15,17.85,25.1,11.6,79.09,0.0,1.05
2005,12,16,19.49,25.91,14.17,79.87,0.0,1.05
2005,12,17,20.64,26.8,15.75,78.65,0.0,1.1
2005,12,18,20.09,26.36,16.02,80.02,0.0,1.23
2005,12,19,19.21,25.54,14.65,80.12,0.0,1.15
2005,12,20,18.93,25.2,14.06,81.61,0.0,1.35
2005,12,21,20.01,26.19,14.0,76.16,0.0,1.01
2005,12,22,19.85,23.73,16.35,81.75,0.34,1.16
2005,12,23,19.65,23.74,16.57,87.12,0.36,1.18
2005,12,24,18.53,24.94,13.2,82.82,0.0,1.7
2005,12,25,18.69,25.36,13.36,82.43,0.0,2.27
2005,12,26,17.82,25.0,13.07,79.1,0.0,2.3
2005,12,27,16.76,24.39,12.38,71.73,0.0,1.58
2005,12,28,16.98,24.81,11.62,74.07,0.0,1.42
2005,12,29,16.84,24.24,12.0,75.88,0.0,1.3
2005,12,30,16.78,24.25,11.85,73.27,0.0,1.21
2005,12,31,16.99,24.69,11.72,72.15,0.0,1.32
2006,1,1,17.06,24.81,11.44,72.43,0.0,1.18
2006,1,2,17.7,24.94,12.19,68.28,0.0,1.01
2006,1,3,17.66,24.17,13.04,71.59,0.0,1.23
2006,1,4,16.87,24.32,11.58,75.5,0.0,1.65
2006,1,5,16.36,23.59,11.04,73.99,0.0,1.64
2006,1,6,16.32,24.1,10.45,76.18,0.0,1.31
2006,1,7,16.93,24.01,12.22,74.89,0.0,1.32
2006,1,8,16.41,23.61,11.8,74.68,0.0,1.8
2006,1,9,15.58,24.15,9.75,75.04,0.0,1.84
2006,1,10,15.13,23.7,8.51,76.82,0.0,1.69
2006,1,11,15.31,23.24,8.86,75.87,0.0,1.56
2006,1,12,15.58,23.52,9.77,70.08,0.02,1.33
2006,1,13,15.61,23.54,10.31,65.78,0.0,1.05
2006,1,14,15.45,22.88,11.16,69.86,0.0,1.0
2006,1,15,16.01,23.51,11.84,68.74,0.0,1.15
2006,1,16,16.35,23.07,11.38,67.51,0.0,1.31
2006,1,17,17.39,24.54,10.71,64.66,0.0,1.18
2006,1,18,18.04,26.64,11.23,73.41,0.0,1.6
2006,1,19,19.3,26.58,14.31,70.14,0.0,1.16
2006,1,20,18.48,26.31,13.04,69.33,0.0,1.75
2006,1,21,18.15,26.06,12.21,62.74,0.0,1.32
2006,1,22,18.02,25.76,12.36,55.92,0.0,1.42
2006,1,23,17.02,25.07,10.6,53.13,0.0,1.29
2006,1,24,17.15,24.51,10.48,61.21,0.0,1.73
2006,1,25,17.79,24.95,12.6,64.05,0.0,2.57
2006,1,26,17.28,25.95,10.6,71.42,0.0,1.64
2006,1,27,17.89,26.11,11.06,71.54,0.0,1.58
2006,1,28,18.46,26.6,12.78,66.45,0.0,1.3
2006,1,29,18.29,26.24,12.33,64.45,0.0,1.51
2006,1,30,18.7,26.71,12.42,60.4,0.0,1.23
2006,1,31,20.22,28.19,14.18,60.67,0.0,0.95
2006,2,1,20.56,28.49,14.7,62.73,0.0,1.03
2006,2,2,21.31,29.03,15.7,61.09,0.0,1.04
2006,2,3,21.47,29.43,15.66,63.07,0.0,1.37
2006,2,4,21.04,28.38,16.23,62.9,0.0,1.27
2006,2,5,20.8,28.18,15.87,57.02,0.0,1.19
2006,2,6,20.55,28.34,14.65,56.98,0.0,0.98
2006,2,7,21.85,30.32,15.53,51.58,0.0,0.91
2006,2,8,21.34,29.75,14.25,51.7,0.0,1.16
2006,2,9,21.93,29.96,15.82,49.99,0.0,1.27
2006,2,10,21.66,30.46,15.07,52.09,0.0,1.3
2006,2,11,21.46,29.56,15.57,55.31,0.0,1.47
2006,2,12,22.44,30.31,16.47,56.15,0.0,1.31
2006,2,13,22.16,29.64,16.15,55.28,0.0,0.98
2006,2,14,22.46,30.26,16.08,63.16,0.03,1.46
2006,2,15,23.49,32.13,16.86,65.77,0.21,2.22
2006,2,16,25.16,32.67,19.69,69.34,0.05,3.26
2006,2,17,24.82,32.3,19.03,60.61,1.26,1.78
2006,2,18,24.94,32.01,18.51,66.13,1.69,1.55
2006,2,19,25.24,32.68,18.38,64.53,0.56,1.51
2006,2,20,25.43,32.03,19.73,68.59,0.0,2.03
2006,2,21,25.67,32.41,19.88,66.96,1.72,1.73
2006,2,22,26.08,33.27,19.84,63.69,1.55,1.57
2006,2,23,25.71,34.25,18.97,59.45,0.72,1.86
2006,2,24,26.34,34.91,18.53,55.81,0.0,1.59
2006,2,25,25.79,34.46,18.76,55.81,0.0,1.58
2006,2,26,25.92,35.06,17.44,48.42,0.0,1.95
2006,2,27,26.01,36.53,17.15,53.24,0.0,2.54
2006,2,28,27.07,36.25,18.44,46.79,0.0,2.15
2006,3,1,26.98,35.52,19.77,52.86,0.0,1.56
2006,3,2,26.36,34.95,20.19,44.88,0.01,1.33
2006,3,3,25.01,32.88,18.99,39.71,0.03,1.93
2006,3,4,25.3,33.26,16.64,39.06,0.04,1.12
2006,3,5,26.51,34.18,19.1,43.32,0.09,1.22
2006,3,6,26.9,34.74,19.56,48.49,0.0,1.32
2006,3,7,27.4,35.62,21.25,46.53,0.0,1.13
2006,3,8,27.01,36.07,18.99,40.95,0.0,1.42
2006,3,9,28.12,36.9,19.9,41.16,0.0,1.43
2006,3,10,27.97,34.02,22.35,44.96,0.61,1.09
2006,3,11,26.42,31.03,21.89,46.83,0.2,1.96
2006,3,12,24.6,30.28,18.84,58.43,1.09,2.05
2006,3,13,26.24,33.21,19.2,50.27,0.0,1.36
2006,3,14,26.75,34.32,19.72,45.16,0.0,1.61
2006,3,15,27.78,34.99,20.34,42.9,0.03,0.94
2006,3,16,27.33,32.89,22.46,51.43,0.12,1.81
2006,3,17,26.63,33.74,20.27,49.73,0.24,2.03
2006,3,18,25.73,34.16,18.2,37.03,0.0,1.84
2006,3,19,24.75,34.01,17.05,30.21,0.0,1.81
2006,3,20,25.08,34.84,16.82,33.16,0.0,1.75
2006,3,21,26.42,35.2,18.4,31.31,0.0,1.39
2006,3,22,27.64,36.4,19.63,48.47,0.41,1.95
2006,3,23,27.53,36.19,20.73,46.32,0.47,1.27
2006,3,24,27.55,36.38,18.53,37.47,0.0,1.22
2006,3,25,28.68,37.68,18.83,42.26,0.0,1.42
